ID,Type,Asset,Modifier_tree_ID,Start_event,Start_asset,Start_timer,Fail_event,Fail_asset,Flags,Eligibility_world_state_ID,Eligibility_world_state_value
29145,165,1827,0,0,0,0,0,0,0,0,0
29146,165,1825,0,0,0,0,0,0,0,0,0
29147,165,1828,0,0,0,0,0,0,0,0,0
29148,165,1826,0,0,0,0,0,0,0,0,0
29149,165,1829,0,0,0,0,0,0,0,0,0
29150,92,47431,0,0,0,0,0,0,0,0,0
29151,158,0,25697,0,0,0,0,0,40,0,0
29152,0,99699,0,0,0,0,0,0,0,0,0
29153,0,99777,0,0,0,0,0,0,0,0,0
29154,0,98332,0,0,0,0,0,0,32,0,0
29155,0,98332,25787,0,0,0,0,0,32,0,0
29156,0,98332,0,0,0,0,0,0,32,0,0
29157,0,98332,25787,0,0,0,0,0,32,0,0
29158,0,98332,25787,0,0,0,0,0,32,0,0
29159,0,98332,25787,0,0,0,0,0,32,0,0
29160,0,98332,25787,0,0,0,0,0,32,0,0
29161,0,98332,25787,0,0,0,0,0,32,0,0
29162,57,115517,0,0,0,0,0,0,0,0,0
29163,57,115518,0,0,0,0,0,0,0,0,0
29164,57,115972,0,0,0,0,0,0,0,0,0
29165,57,118365,0,0,0,0,0,0,0,0,0
29166,57,118372,0,0,0,0,0,0,0,0,0
29167,57,119133,0,0,0,0,0,0,0,0,0
29168,57,119135,0,0,0,0,0,0,0,0,0
29169,57,119136,0,0,0,0,0,0,0,0,0
29170,57,119137,0,0,0,0,0,0,0,0,0
29171,57,119138,0,0,0,0,0,0,0,0,0
29172,57,119140,0,0,0,0,0,0,0,0,0
29173,57,127365,0,0,0,0,0,0,0,0,0
29174,57,127366,0,0,0,0,0,0,0,0,0
29175,57,127369,0,0,0,0,0,0,0,0,0
29176,57,127371,0,0,0,0,0,0,0,0,0
29177,57,128449,0,0,0,0,0,0,0,0,0
29178,57,128450,0,0,0,0,0,0,0,0,0
29183,92,47474,0,0,0,0,0,0,0,0,0
29184,92,47582,0,0,0,0,0,0,0,0,0
29185,92,47588,0,0,0,0,0,0,0,0,0
29186,92,47590,0,0,0,0,0,0,0,0,0
29187,92,47592,0,0,0,0,0,0,0,0,0
29188,92,47593,0,0,0,0,0,0,0,0,0
29190,8,10415,0,0,0,0,0,0,0,0,0
29192,0,92238,0,0,0,0,0,0,32,0,0
29194,8,10417,0,0,0,0,0,0,0,0,0
29195,8,10419,0,0,0,0,0,0,0,0,0
29196,8,10420,0,0,0,0,0,0,0,0,0
29197,8,10422,0,0,0,0,0,0,0,0,0
29198,8,10424,0,0,0,0,0,0,0,0,0
29199,8,10423,0,0,0,0,0,0,0,0,0
29200,8,10416,0,0,0,0,0,0,0,0,0
29201,8,10421,0,0,0,0,0,0,0,0,0
29202,8,10425,0,0,0,0,0,0,0,0,0
29204,92,47607,0,0,0,0,0,0,0,0,0
29205,92,47608,0,0,0,0,0,0,0,0,0
29206,92,47614,0,0,0,0,0,0,0,0,0
29207,27,38587,0,0,0,0,0,0,32,0,0
29208,27,38588,0,0,0,0,0,0,32,0,0
29217,27,39454,0,0,0,0,0,0,32,0,0
29218,27,39453,0,0,0,0,0,0,32,0,0
29219,27,39452,0,0,0,0,0,0,32,0,0
29220,27,39451,0,0,0,0,0,0,32,0,0
29221,27,39450,0,0,0,0,0,0,32,0,0
29222,27,39449,0,0,0,0,0,0,32,0,0
29223,27,39448,0,0,0,0,0,0,32,0,0
29224,27,39447,0,0,0,0,0,0,32,0,0
29225,27,39446,0,0,0,0,0,0,32,0,0
29226,27,39445,0,0,0,0,0,0,32,0,0
29227,27,39444,0,0,0,0,0,0,32,0,0
29228,27,39443,0,0,0,0,0,0,32,0,0
29229,27,39442,0,0,0,0,0,0,32,0,0
29230,27,39441,0,0,0,0,0,0,32,0,0
29231,27,38588,0,0,0,0,0,0,32,0,0
29232,27,38439,0,0,0,0,0,0,32,0,0
29233,27,38054,0,0,0,0,0,0,32,0,0
29234,27,38051,0,0,0,0,0,0,32,0,0
29235,27,38043,0,0,0,0,0,0,32,0,0
29236,27,38040,0,0,0,0,0,0,32,0,0
29237,27,38020,0,0,0,0,0,0,32,0,0
29238,27,38009,0,0,0,0,0,0,32,0,0
29239,27,37970,0,0,0,0,0,0,32,0,0
29240,27,37966,0,0,0,0,0,0,32,0,0
29241,27,37938,0,0,0,0,0,0,32,0,0
29242,27,37866,0,0,0,0,0,0,32,0,0
29243,27,37865,0,0,0,0,0,0,32,0,0
29244,92,47621,0,0,0,0,0,0,0,0,0
29245,92,47625,0,0,0,0,0,0,0,0,0
29246,92,47627,0,0,0,0,0,0,0,0,0
29247,0,104530,0,0,0,0,0,0,0,0,0
29248,29,1953,0,0,0,0,0,0,0,0,0
29249,92,47634,0,0,0,0,0,0,0,0,0
29250,92,47640,0,0,0,0,0,0,0,0,0
29251,92,47642,0,0,0,0,0,0,0,0,0
29252,29,11366,26910,0,0,0,0,0,0,0,0
29256,29,133,0,9,40502,0,0,0,34,0,0
29258,27,40409,0,0,0,0,0,0,0,0,0
29259,27,40411,0,0,0,0,0,0,16,0,0
29260,27,40410,0,0,0,0,0,0,16,0,0
29261,29,122,0,0,0,0,0,0,0,0,0
29262,69,121557,0,0,0,0,0,0,0,0,0
29263,92,47688,0,0,0,0,0,0,0,0,0
29264,92,47689,0,0,0,0,0,0,0,0,0
29265,92,47693,0,0,0,0,0,0,0,0,0
29266,29,197682,0,0,0,0,0,0,0,0,0
29267,42,119174,0,0,0,0,0,0,0,0,0
29268,57,119174,0,0,0,0,0,0,0,0,0
29269,92,47723,0,0,0,0,0,0,0,0,0
29270,28,197830,0,0,0,0,0,0,0,0,0
29271,0,96512,0,0,0,0,0,0,0,0,0
29273,0,99201,0,0,0,0,0,0,0,0,0
29274,0,99200,0,0,0,0,0,0,0,0,0
29275,0,99192,0,0,0,0,0,0,0,0,0
29280,92,47769,0,0,0,0,0,0,0,0,0
29281,191,0,0,0,0,0,0,0,32,0,0
29282,172,768,0,0,0,0,0,0,32,0,0
29283,92,47795,0,0,0,0,1,0,0,0,0
29284,92,47797,0,0,0,0,1,0,0,0,0
29285,92,47813,0,0,0,0,0,0,0,0,0
29286,92,48071,0,0,0,0,0,0,0,0,0
29287,165,1824,0,0,0,0,0,0,0,0,0
29288,165,1824,22189,0,0,0,0,0,32,0,0
29289,92,47957,0,0,0,0,0,0,0,0,0
29290,92,47843,0,0,0,0,0,0,0,0,0
29291,92,47858,0,0,0,0,0,0,0,0,0
29292,92,47855,0,0,0,0,0,0,0,0,0
29293,92,47877,0,0,0,0,0,0,0,0,0
29294,92,48279,0,0,0,0,0,0,0,0,0
29295,92,47884,0,0,0,0,0,0,0,0,0
29296,92,47885,0,0,0,0,0,0,0,0,0
29297,92,47873,0,0,0,0,0,0,0,0,0
29298,92,47902,0,0,0,0,0,0,0,0,0
29303,165,1814,22189,0,0,0,0,0,32,0,0
29304,165,1793,22189,0,0,0,0,0,32,0,0
29305,92,47927,0,0,0,0,0,0,0,0,0
29306,165,1829,0,0,0,0,0,0,32,0,0
29307,92,47934,0,0,0,0,0,0,0,0,0
29308,92,47946,0,0,0,0,0,0,0,0,0
29309,92,47952,0,0,0,0,0,0,0,0,0
29310,0,101112,0,0,0,0,0,0,0,0,0
29311,92,47962,0,0,0,0,0,0,0,0,0
29312,92,47806,0,0,0,0,0,0,0,0,0
29313,191,0,0,0,0,0,0,0,32,0,0
29314,92,47975,0,0,0,0,0,0,0,0,0
29315,92,47821,0,0,0,0,0,0,0,0,0
29316,92,47977,0,0,0,0,0,0,0,0,0
29317,92,47979,0,0,0,0,0,0,0,0,0
29318,92,47983,0,0,0,0,0,0,0,0,0
29319,92,47984,0,0,0,0,0,0,0,0,0
29320,92,47985,0,0,0,0,0,0,0,0,0
29321,92,47992,0,0,0,0,0,0,0,0,0
29322,92,47987,0,0,0,0,0,0,0,0,0
29323,92,47988,0,0,0,0,0,0,0,0,0
29324,36,128942,0,0,0,0,0,0,0,0,0
29325,92,47989,0,0,0,0,0,0,0,0,0
29326,0,79534,0,0,0,0,0,0,40,0,1
29327,0,26798,0,0,0,0,0,0,32,0,0
29329,92,48095,0,0,0,0,0,0,0,0,0
29330,92,48106,0,0,0,0,0,0,0,0,0
29331,92,48107,0,0,0,0,0,0,0,0,0
29332,92,48108,0,0,0,0,0,0,0,0,0
29333,92,48109,0,0,0,0,0,0,0,0,0
29334,92,48110,0,0,0,0,0,0,0,0,0
29335,92,48111,0,0,0,0,0,0,0,0,0
29336,92,48112,0,0,0,0,0,0,0,0,0
29337,92,48113,0,0,0,0,0,0,0,0,0
29338,92,48099,0,0,0,0,0,0,0,0,0
29339,28,199830,0,0,0,0,0,0,0,0,0
29340,165,1822,0,0,0,0,0,0,0,0,0
29341,165,1823,0,0,0,0,0,0,0,0,0
29342,92,48121,0,0,0,0,0,0,0,0,0
29343,92,48024,0,0,0,0,0,0,0,0,0
29344,92,48146,0,0,0,0,0,0,0,0,0
29345,191,0,0,0,0,0,0,0,32,0,0
29346,92,48160,0,0,0,0,0,0,0,0,0
29347,92,48161,0,0,0,0,0,0,0,0,0
29348,92,48236,0,0,0,0,0,0,0,0,0
29349,92,48114,0,0,0,0,0,0,0,0,0
29350,92,48172,0,0,0,0,0,0,0,0,0
29351,92,48256,0,0,0,0,0,0,0,0,0
29352,92,48069,0,0,0,0,0,0,0,0,0
29353,92,48186,0,0,0,0,0,0,0,0,0
29354,36,132880,0,0,0,0,0,0,0,0,0
29355,92,48187,0,0,0,0,0,0,0,0,0
29356,92,48182,0,0,0,0,0,0,0,0,0
29357,92,54691,0,0,0,0,0,0,0,0,0
29358,92,48208,0,0,0,0,0,0,0,0,0
29363,27,40546,0,0,0,0,0,0,0,0,0
29364,92,48210,0,0,0,0,0,0,0,0,0
29365,92,48216,0,0,0,0,0,0,0,0,0
29366,28,199863,0,0,0,0,0,0,0,0,0
29367,0,100546,0,0,0,0,0,0,0,0,0
29369,0,95885,0,0,0,0,0,0,0,0,0
29370,0,95886,0,0,0,0,0,0,0,0,0
29371,0,95887,0,0,0,0,0,0,0,0,0
29372,0,95888,0,0,0,0,0,0,0,0,0
29373,92,54690,0,0,0,0,0,0,0,0,0
29374,92,48257,43131,0,0,0,0,0,0,0,0
29375,92,45266,0,0,0,0,0,0,0,0,0
29376,92,48313,0,0,0,0,0,0,0,0,0
29377,92,52643,0,0,0,0,0,0,0,0,0
29378,64,78143,0,0,0,0,0,0,0,0,0
29379,92,48306,0,0,0,0,0,0,0,0,0
29380,0,40484,22191,0,0,0,0,0,32,0,0
29381,0,42333,22191,0,0,0,0,0,32,0,0
29382,165,1047,22191,0,0,0,0,0,32,0,0
29383,0,43875,22191,0,0,0,0,0,32,0,0
29384,0,54432,22191,0,0,0,0,0,32,0,0
29385,0,44819,22191,0,0,0,0,0,32,0,0
29386,92,48293,0,0,0,0,0,0,0,0,0
29387,92,48316,0,0,0,0,0,0,0,0,0
29388,0,112639,0,0,0,0,0,0,0,0,0
29389,172,769,0,0,0,0,0,0,32,0,0
29390,172,769,0,0,0,0,0,0,32,0,0
29391,92,48330,0,0,0,0,0,0,0,0,0
29392,0,101881,0,0,0,0,0,0,0,0,0
29395,191,0,0,0,0,0,0,0,0,0,0
29396,191,0,0,0,0,0,0,0,32,0,0
29397,92,48371,0,0,0,0,0,0,0,0,0
29398,0,91784,27066,0,0,0,0,0,0,10705,1
29399,92,48380,0,0,0,0,0,0,0,0,0
29400,92,48381,0,0,0,0,0,0,0,0,0
29401,92,48382,0,0,0,0,0,0,0,0,0
29402,92,48383,0,0,0,0,0,0,0,0,0
29403,92,48388,0,0,0,0,0,0,0,0,0
29404,0,91789,27073,0,0,0,0,0,0,10704,1
29405,0,96028,27075,0,0,0,0,0,0,0,0
29406,191,0,0,0,0,0,0,0,32,0,0
29407,0,102018,27081,0,0,0,0,0,32,0,0
29408,73,48402,0,0,0,0,0,0,32,0,0
29409,92,48393,0,0,0,0,0,0,0,0,0
29410,92,48421,0,0,0,0,0,0,0,0,0
29415,27,37865,0,0,0,0,0,0,32,0,0
29416,27,37866,0,0,0,0,0,0,32,0,0
29417,27,37938,0,0,0,0,0,0,32,0,0
29418,27,37966,0,0,0,0,0,0,32,0,0
29419,27,37970,0,0,0,0,0,0,32,0,0
29420,27,38009,0,0,0,0,0,0,32,0,0
29421,27,38020,0,0,0,0,0,0,32,0,0
29422,27,38439,0,0,0,0,0,0,32,0,0
29423,27,38587,0,0,0,0,0,0,32,0,0
29424,27,38588,0,0,0,0,0,0,32,0,0
29425,27,39445,0,0,0,0,0,0,32,0,0
29426,27,39446,0,0,0,0,0,0,32,0,0
29427,27,39447,0,0,0,0,0,0,32,0,0
29428,27,39448,0,0,0,0,0,0,32,0,0
29429,27,39449,0,0,0,0,0,0,32,0,0
29430,27,39450,0,0,0,0,0,0,32,0,0
29431,27,39451,0,0,0,0,0,0,32,0,0
29432,27,39452,0,0,0,0,0,0,32,0,0
29433,27,39453,0,0,0,0,0,0,32,0,0
29434,27,39454,0,0,0,0,0,0,32,0,0
29435,27,39441,0,0,0,0,0,0,32,0,0
29436,27,39442,0,0,0,0,0,0,32,0,0
29437,27,39443,0,0,0,0,0,0,32,0,0
29438,27,39444,0,0,0,0,0,0,32,0,0
29439,27,38051,0,0,0,0,0,0,32,0,0
29440,27,38054,0,0,0,0,0,0,32,0,0
29441,27,38040,0,0,0,0,0,0,32,0,0
29442,27,38043,0,0,0,0,0,0,32,0,0
29443,92,48446,0,0,0,0,0,0,0,0,0
29444,92,48447,0,0,0,0,0,0,0,0,0
29445,92,48448,0,0,0,0,0,0,0,0,0
29446,92,48449,0,0,0,0,0,0,0,0,0
29447,92,48454,0,0,0,0,0,0,0,0,0
29448,92,48455,0,0,0,0,0,0,0,0,0
29449,92,48456,0,0,0,0,0,0,0,0,0
29450,92,48457,0,0,0,0,0,0,0,0,0
29451,92,48458,0,0,0,0,0,0,0,0,0
29452,92,48459,0,0,0,0,0,0,0,0,0
29453,92,48489,0,0,0,0,0,0,0,0,0
29454,0,26798,0,0,0,0,0,0,32,0,0
29455,92,48494,0,0,0,0,0,0,0,0,0
29456,92,48495,0,0,0,0,0,0,0,0,0
29457,92,49654,0,0,0,0,0,0,0,0,0
29458,92,48493,0,0,0,0,0,0,0,0,0
29459,92,48528,0,0,0,0,0,0,0,0,0
29460,92,48531,0,0,0,0,0,0,0,0,0
29461,92,48538,0,0,0,0,0,0,0,0,0
29462,92,48544,0,0,0,0,0,0,0,0,0
29463,92,48553,0,0,0,0,0,0,0,0,0
29464,165,1832,0,0,0,0,0,0,0,0,0
29465,165,1833,0,0,0,0,0,0,0,0,0
29466,165,1834,0,0,0,0,0,0,0,0,0
29467,165,1835,0,0,0,0,0,0,0,0,0
29468,0,5326,0,0,0,0,0,0,32,0,0
29469,92,48582,0,0,0,0,0,0,0,0,0
29470,92,48612,0,0,0,0,0,0,0,0,0
29471,0,5326,0,0,0,0,0,0,32,0,0
29472,92,48637,0,0,0,0,0,0,0,0,0
29473,92,48715,0,0,0,0,0,0,0,0,0
29474,92,48646,0,0,0,0,0,0,0,0,0
29475,0,24664,22191,0,0,0,0,0,32,0,0
29476,0,36658,22191,0,0,0,0,0,32,0,0
29477,28,202469,0,0,0,0,0,0,0,0,0
29478,34,201413,0,0,0,0,0,0,32,0,0
29479,34,201496,0,0,0,0,0,0,32,0,0
29480,34,201497,0,0,0,0,0,0,32,0,0
29481,34,201498,0,0,0,0,0,0,32,0,0
29482,34,201499,0,0,0,0,0,0,32,0,0
29483,34,201500,0,0,0,0,0,0,32,0,0
29484,34,201501,0,0,0,0,0,0,32,0,0
29485,34,201502,0,0,0,0,0,0,32,0,0
29486,34,201503,0,0,0,0,0,0,32,0,0
29487,34,201504,0,0,0,0,0,0,32,0,0
29488,34,201512,0,0,0,0,0,0,32,0,0
29489,34,201513,0,0,0,0,0,0,32,0,0
29490,34,201514,0,0,0,0,0,0,32,0,0
29491,34,201683,0,0,0,0,0,0,32,0,0
29492,182,122,0,0,0,0,0,0,0,0,0
29493,182,122,0,0,0,0,0,0,32,0,0
29494,92,48683,0,0,0,0,0,0,0,0,0
29495,92,48684,0,0,0,0,0,0,0,0,0
29496,92,48686,0,0,0,0,0,0,0,0,0
29497,92,48687,0,0,0,0,0,0,0,0,0
29498,36,128403,0,0,0,0,0,0,0,0,0
29499,191,0,0,0,0,0,0,0,32,0,0
29500,172,509,0,0,0,0,0,0,32,0,0
29501,92,48716,0,0,0,0,0,0,0,0,0
29502,0,102517,0,0,0,0,0,0,0,0,0
29503,172,771,0,0,0,0,0,0,32,0,0
29504,68,246676,0,0,0,0,0,0,0,0,0
29505,92,48726,0,0,0,0,0,0,0,0,0
29506,152,1012,0,0,0,0,0,0,32,0,0
29507,92,48994,0,0,0,0,0,0,0,0,0
29508,64,76467,0,0,0,0,0,0,0,0,0
29513,191,0,0,0,0,0,0,0,32,0,0
29514,92,48787,0,0,0,0,0,0,0,0,0
29515,92,48788,0,0,0,0,0,0,0,0,0
29516,92,48184,0,0,0,0,0,0,0,0,0
29517,92,48801,0,0,0,0,0,0,0,0,0
29518,92,48802,0,0,0,0,0,0,0,0,0
29519,0,102787,0,0,0,0,0,0,0,0,0
29520,92,48803,0,0,0,0,0,0,0,0,0
29521,92,48804,0,0,0,0,0,0,0,0,0
29522,92,48805,0,0,0,0,0,0,0,0,0
29523,36,132529,0,0,0,0,0,0,32,0,0
29524,27,40735,0,0,0,0,0,0,32,0,0
29525,92,48838,0,0,0,0,0,0,0,0,0
29526,92,48839,0,0,0,0,0,0,0,0,0
29527,191,0,0,0,0,0,0,0,32,0,0
29528,0,96015,0,0,0,0,0,0,0,0,0
29529,92,48857,0,0,0,0,0,0,0,0,0
29530,92,48861,0,0,0,0,0,0,0,0,0
29531,92,48673,0,0,0,0,0,0,0,0,0
29532,191,0,0,0,0,0,0,0,32,0,0
29533,172,772,0,0,0,0,0,0,32,0,0
29534,172,772,0,0,0,0,0,0,32,0,0
29535,172,768,0,0,0,0,0,0,32,0,0
29536,92,48988,0,0,0,0,0,0,32,0,0
29537,92,48989,0,0,0,0,0,0,0,0,0
29538,92,48991,0,0,0,0,0,0,0,0,0
29539,92,48999,0,0,0,0,0,0,0,0,0
29540,92,49000,0,0,0,0,0,0,0,0,0
29541,152,900,0,0,0,0,0,0,32,0,0
29542,191,0,0,0,0,0,0,0,32,0,0
29543,92,49022,0,0,0,0,0,0,0,0,0
29544,92,49027,0,0,0,0,0,0,0,0,0
29545,92,49041,0,0,0,0,0,0,0,0,0
29546,92,49052,0,0,0,0,0,0,0,0,0
29547,92,49058,0,0,0,0,0,0,0,0,0
29550,92,49101,0,0,0,0,0,0,0,0,0
29551,92,49108,0,0,0,0,0,0,0,0,0
29552,92,49109,0,0,0,0,0,0,0,0,0
29553,92,49110,0,0,0,0,0,0,0,0,0
29554,6,0,28506,0,0,0,0,0,32,0,0
29555,68,247332,0,0,0,0,0,0,0,0,0
29556,68,247334,0,0,0,0,0,0,0,0,0
29557,68,247335,0,0,0,0,0,0,0,0,0
29569,68,247370,0,0,0,0,0,0,32,0,0
29571,29,203741,0,0,0,0,0,0,32,0,0
29572,92,49193,0,0,0,0,0,0,0,0,0
29573,92,49203,0,0,0,0,0,0,0,0,0
29576,92,46554,0,0,0,0,0,0,0,0,0
29577,92,46556,0,0,0,0,0,0,0,0,0
29578,92,46564,0,0,0,0,0,0,0,0,0
29579,92,46568,0,0,0,0,0,0,0,0,0
29580,29,30455,28641,0,0,0,0,0,0,0,0
29581,29,84714,0,0,0,0,0,0,0,0,0
29583,92,46579,0,0,0,0,0,0,0,0,0
29584,163,7502,0,0,0,0,0,0,32,0,0
29585,92,49262,0,0,0,0,0,0,0,0,0
29586,92,49264,0,0,0,0,0,0,0,0,0
29587,36,128858,0,0,0,0,0,0,0,0,0
29588,4,246804,28727,0,0,0,0,0,32,0,0
29589,92,49331,0,0,0,0,0,0,0,0,0
29590,163,7502,0,0,0,0,0,0,0,0,0
29591,29,31687,0,0,0,0,0,0,0,0,0
29592,92,46799,0,0,0,0,0,0,0,0,0
29593,152,1038,0,0,0,0,0,0,32,0,0
29598,29,104309,0,0,0,0,0,0,32,0,0
29599,29,104309,0,0,0,0,0,0,32,0,0
29600,29,104309,0,0,0,0,0,0,32,0,0
29601,29,104298,0,0,0,0,0,0,32,0,0
29602,29,145310,0,0,0,0,0,0,32,0,0
29603,27,41368,0,0,0,0,0,0,0,0,0
29604,27,41411,0,0,0,0,0,0,0,0,0
29605,92,49536,0,0,0,0,0,0,0,0,0
29606,92,48988,0,0,0,0,0,0,0,0,0
29609,0,5326,0,0,0,0,0,0,32,0,0
29610,92,49554,0,0,0,0,0,0,0,0,0
29611,0,0,0,0,0,0,0,0,0,11087,10
29612,0,104215,0,0,0,0,0,0,0,0,0
29613,0,104217,0,0,0,0,0,0,0,0,0
29614,0,104218,0,0,0,0,0,0,0,0,0
29615,92,49592,0,0,0,0,0,0,0,0,0
29616,191,0,0,0,0,0,0,0,32,0,0
29617,29,1784,0,0,0,0,0,0,0,0,0
29618,29,185438,0,0,0,0,0,0,0,0,0
29619,29,206686,0,0,0,0,0,0,0,0,0
29624,68,247005,0,0,0,0,0,0,32,0,0
29625,92,47846,0,0,0,0,0,0,0,0,0
29627,92,49208,0,0,0,0,0,0,0,0,0
29628,92,49664,0,0,0,0,0,0,0,0,0
29629,92,49665,0,0,0,0,0,0,0,0,0
29630,92,49666,0,0,0,0,0,0,0,0,0
29631,0,94226,0,0,0,0,0,0,0,0,0
29632,92,49669,0,0,0,0,0,0,0,0,0
29633,92,49674,0,0,0,0,0,0,0,0,0
29634,152,1061,0,0,0,0,0,0,32,0,0
29635,92,49785,0,0,0,0,0,0,0,0,0
29636,0,104476,0,0,0,0,0,0,0,0,0
29637,0,104474,0,0,0,0,0,0,0,0,0
29638,0,104475,0,0,0,0,0,0,0,0,0
29639,92,49686,0,0,0,0,0,0,0,0,0
29640,92,49684,0,0,0,0,0,0,0,0,0
29641,92,49687,0,0,0,0,0,0,0,0,0
29642,92,49688,0,0,0,0,0,0,0,0,0
29643,29,182933,0,0,0,0,0,0,32,0,0
29644,92,49702,0,0,0,0,0,0,0,0,0
29645,92,50262,0,0,0,0,0,0,0,0,0
29646,29,1856,0,0,0,0,0,0,0,0,0
29647,92,49761,0,0,0,0,0,0,0,0,0
29648,92,49798,0,0,0,0,0,0,0,0,0
29649,92,49802,0,0,0,0,0,0,0,0,0
29650,92,49803,0,0,0,0,0,0,0,0,0
29651,92,49805,0,0,0,0,0,0,0,0,0
29652,92,49806,0,0,0,0,0,0,0,0,0
29653,92,49807,0,0,0,0,0,0,0,0,0
29654,92,49808,0,0,0,0,0,0,0,0,0
29655,92,49809,0,0,0,0,0,0,0,0,0
29656,92,49810,0,0,0,0,0,0,0,0,0
29657,92,49811,0,0,0,0,0,0,0,0,0
29658,92,49815,0,0,0,0,0,0,0,0,0
29659,92,49816,0,0,0,0,0,0,0,0,0
29660,92,49817,0,0,0,0,0,0,0,0,0
29661,92,50314,0,0,0,0,0,0,0,0,0
29662,92,49819,0,0,0,0,0,0,0,0,0
29663,0,104856,0,0,0,0,0,0,0,0,0
29664,92,49820,0,0,0,0,0,0,0,0,0
29669,4,246804,28727,0,0,0,0,0,32,0,0
29670,4,246804,28727,0,0,0,0,0,32,0,0
29671,4,246804,28727,0,0,0,0,0,32,0,0
29672,4,246804,28727,0,0,0,0,0,32,0,0
29673,4,246804,28727,0,0,0,0,0,32,0,0
29674,92,49765,0,0,0,0,0,0,0,0,0
29675,68,247615,0,0,0,0,0,0,32,0,0
29676,28,207733,35364,0,0,0,0,0,0,0,0
29677,92,49861,0,0,0,0,0,0,0,0,0
29678,92,49863,0,0,0,0,0,0,0,0,0
29679,28,208534,35364,0,0,0,0,0,0,11380,1
29680,165,1822,29378,0,0,0,0,0,0,11382,1
29681,28,207766,35364,0,0,0,0,0,0,0,0
29682,92,49875,0,0,0,0,0,0,0,0,0
29683,165,1823,29438,0,0,0,0,0,0,11383,1
29684,92,49879,0,0,0,0,0,0,0,0,0
29685,0,104935,0,0,0,0,0,0,0,0,0
29686,0,104934,0,0,0,0,0,0,0,0,0
29687,92,49889,0,0,0,0,0,0,0,0,0
29688,92,49900,0,0,0,0,0,0,0,0,0
29689,92,49910,0,0,0,0,0,0,0,0,0
29690,92,49917,0,0,0,0,0,0,0,0,0
29691,0,5326,0,0,0,0,0,0,32,0,0
29692,92,47138,0,0,0,0,0,0,0,0,0
29693,92,49925,0,0,0,0,0,0,0,0,0
29694,92,49944,0,0,0,0,0,0,0,0,0
29695,92,49957,0,0,0,0,0,0,0,0,0
29696,92,49961,0,0,0,0,0,0,0,0,0
29697,92,49959,0,0,0,0,0,0,0,0,0
29698,92,49960,0,0,0,0,0,0,0,0,0
29699,0,101995,29523,0,0,0,0,0,0,11414,1
29700,28,208122,35364,0,0,0,0,0,0,0,0
29701,27,39723,0,0,0,0,0,0,0,0,0
29702,27,39724,0,0,0,0,0,0,0,0,0
29703,27,39725,0,0,0,0,0,0,0,0,0
29704,27,39750,0,0,0,0,0,0,0,0,0
29705,28,208120,29541,0,0,0,0,0,0,0,0
29706,92,49972,0,0,0,0,0,0,0,0,0
29707,36,128868,0,0,0,0,0,0,0,0,0
29708,0,105122,0,0,0,0,0,0,0,0,0
29709,92,49992,0,0,0,0,0,0,0,0,0
29710,92,49999,0,0,0,0,0,0,0,0,0
29711,92,50001,0,0,0,0,0,0,0,0,0
29712,92,50008,0,0,0,0,0,0,0,0,0
29713,92,50009,0,0,0,0,0,0,0,0,0
29714,92,44826,0,0,0,0,0,0,0,0,0
29715,92,50027,0,0,0,0,0,0,0,0,0
29716,92,50030,0,0,0,0,0,0,0,0,0
29717,27,39989,0,0,0,0,0,0,32,0,0
29718,27,38907,0,0,0,0,0,0,32,0,0
29719,28,208437,0,0,0,0,0,0,32,0,0
29720,28,208437,0,0,0,0,0,0,32,0,0
29721,27,39989,0,0,0,0,0,0,32,0,0
29722,27,38907,0,0,0,0,0,0,32,0,0
29723,152,961,0,0,0,0,0,0,32,0,0
29724,152,961,0,0,0,0,0,0,32,0,0
29725,96,85283,0,0,0,0,0,0,0,0,0
29732,174,809,0,0,0,0,0,0,32,0,0
29733,173,0,0,0,0,0,0,0,32,0,0
29734,174,810,0,0,0,0,0,0,32,0,0
29735,173,4,0,0,0,0,0,0,32,0,0
29736,173,4,29989,0,0,0,0,0,32,0,0
29737,174,801,0,0,0,0,0,0,32,0,0
29743,174,803,0,0,0,0,0,0,32,0,0
29744,165,1805,0,0,0,0,0,0,0,0,0
29745,165,1806,0,0,0,0,0,0,0,0,0
29746,165,1807,0,0,0,0,0,0,0,0,0
29747,165,1808,0,0,0,0,0,0,0,0,0
29748,0,97087,0,0,0,0,0,0,0,0,0
29749,0,96611,0,0,0,0,0,0,0,0,0
29750,0,96608,0,0,0,0,0,0,0,0,0
29751,0,96677,0,0,0,0,0,0,0,0,0
29752,0,96640,0,0,0,0,0,0,0,0,0
29753,0,95834,0,0,0,0,0,0,0,0,0
29754,0,96664,0,0,0,0,0,0,0,0,0
29755,0,95832,0,0,0,0,0,0,0,0,0
29756,0,95842,0,0,0,0,0,0,0,0,0
29757,0,97068,0,0,0,0,0,0,0,0,0
29758,0,96574,0,0,0,0,0,0,0,0,0
29759,174,811,0,0,0,0,0,0,32,0,0
29760,173,4,29857,0,0,0,0,0,40,0,0
29762,34,195710,0,0,0,0,0,0,0,0,0
29763,92,50161,0,0,0,0,0,0,0,0,0
29764,0,100648,0,0,0,0,0,0,0,0,0
29769,29,35395,0,0,0,0,0,0,0,0,0
29770,29,85256,0,0,0,0,0,0,0,0,0
29771,29,642,0,0,0,0,0,0,0,0,0
29772,29,19750,0,0,0,0,0,0,0,0,0
