ID,Directory,MapName_lang,InternalName,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,Flags[0],Flags[1]
1123,LightningForgeMoguIslandProgressionScenario,Lightning Forge - Mogu Island Progression Scenario,Lightning Forge - Mogu Island Progression Scenario,,,,,0,0,1,5,4,0,0,-1,-1,-1,0,1,-1,0,0,0,845419,8404573,134479880
1124,ShipyardMoguIslandProgressionScenario,Shipyard - Mogu Island Progression Scenario,Shipyard - Mogu Island Progression Scenario,,,,,0,0,1,5,4,0,0,-1,-1,-1,0,1,-1,0,0,0,847843,8404573,134479880
1125,AllianceHubMoguIslandProgressionScenario,Alliance Hub - Mogu Island Progression Scenario,Alliance Hub - Mogu Island Progression Scenario,,,,,0,0,1,5,4,0,0,-1,-1,-1,0,1,-1,0,0,0,842025,8404573,134479880
1126,HordeHubMoguIslandProgressionScenario,Mogu Island Progression Events,Mogu Island Progression Events,,,,,0,0,1,5,4,0,346,-1,-1,-1,0,1,-1,0,0,0,844121,8404573,134479880
1127,FinalGateMoguIslandProgressionScenario,Final Gate - Mogu Island Progression Scenario,Final Gate - Mogu Island Progression Scenario,,,,,0,0,1,5,4,0,0,-1,-1,-1,0,1,-1,0,0,0,845282,8404573,134479880
1128,MoguIslandEventsHordeBase,Mogu Island Events - Horde Base,Mogu Island Events - Horde Base,,,,,0,0,1,0,4,0,0,-1,1126,-1,0,1,-1,0,0,0,847937,8535645,134479880
1129,MoguIslandEventsAllianceBase,Mogu Island Events - Alliance Base,Mogu Island Events - Alliance Base,,,,,0,0,1,0,4,0,0,-1,1126,-1,0,1,-1,0,0,0,847934,8535645,134479880
1130,ShimmerRidgeScenario,Blood in the Snow,Blood in the Snow,,,,,0,0,1,5,4,0,352,-1,-1,-1,0,1,-1,0,0,0,848851,7773,134479880
1131,DarkHordeScenario,The Secrets of Ragefire,The Secrets of Ragefire,,,,,0,0,1,5,4,0,350,-1,-1,-1,0,1,-1,0,0,0,846484,7709,134479880
1132,Transport218599,Transport: The Skybag (Brawl'gar Arena),Transport: The Skybag (Brawl'gar Arena),,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,134479880
1133,Transport218600,Transport: Zandalari Ship (Mogu Island),Transport: Zandalari Ship (Mogu Island),,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,134479880
1134,ShadoPanArena,The Tiger's Peak,The Tiger's Peak,,,,,0,0,1,4,4,0,353,-1,-1,-1,0,1,-1,0,0,0,848418,8396381,135004168
1135,MoguIslandLootRoom,Mogu Island Loot Room,Mogu Island Loot Room,,,,,0,0,1,5,4,0,347,0,-1,-1,0,1,-1,0,0,0,848741,15901,134479880
1136,OrgrimmarRaid,Siege of Orgrimmar,Siege of Orgrimmar,,,,,0,0,1,2,4,0,359,-1,-1,-1,0,1,-1,0,0,0,847443,8396381,134479880
1144,HeartOfTheOldGodScenario,Heart of the Old God Scenario,Heart of the Old God Scenario,,,,,0,0,1,5,4,0,351,-1,-1,-1,0,1,-1,0,0,0,844626,8396381,134479880
1148,ProvingGrounds,Proving Grounds,Proving Grounds,,,,,0,0,1,5,4,0,348,-1,-1,-1,0,1,-1,0,0,0,849996,41950813,134479880
1152,FWHordeGarrisonLevel1,FW Horde Garrison Level 1,FW Horde Garrison Level 1,,,,,0,0,1,1,5,0,373,-1,1116,1116,0,1,-1,0,0,0,876612,612384349,134479896
1153,FWHordeGarrisonLevel2,FW Horde Garrison Level 3,FW Horde Garrison Level 3,,,,,0,0,1,1,5,0,373,-1,1116,1116,0,1,-1,0,0,0,876623,612384349,134479896
1154,FWHordeGarrisonLevel3,FW Horde Garrison Level 4,FW Horde Garrison Level 4,,,,,0,0,1,1,5,0,373,-1,1116,1116,0,1,-1,0,0,0,876609,612384349,134479896
1155,Stormgarde Keep,Stromgarde Keep,Stromgarde Keep,,,,,0,0,1,5,4,0,0,-1,-1,-1,0,1,-1,0,0,0,876745,7773,134479880
1157,HalfhillScenario,Halfhill Scenario,Halfhill Scenario,,,,,0,0,1,5,4,0,327,-1,-1,-1,0,1,-1,0,0,0,879398,8404573,134479880
1158,SMVAllianceGarrisonLevel1,SMV Alliance Garrison Level 1,SMV Alliance Garrison Level 1,,,,,0,0,1,1,5,0,374,-1,1116,1116,0,1,-1,0,0,0,879512,746602077,134479896
1159,SMVAllianceGarrisonLevel2,SMV Alliance Garrison Level 3,SMV Alliance Garrison Level 3,,,,,0,0,1,1,5,0,374,-1,1116,1116,0,1,-1,0,0,0,879360,746602077,134479896
1160,SMVAllianceGarrisonLevel3,SMV Alliance Garrison Level 4,SMV Alliance Garrison Level 4,,,,,0,0,1,1,5,0,374,-1,1116,1116,0,1,-1,0,0,0,879511,746602077,134479896
1161,CelestialChallenge,Celestial Tournament,Celestial Tournament,,,,,0,0,1,5,4,0,327,1200,-1,-1,0,1,-1,0,0,0,879578,8404573,134479880
1166,SmallBattlegroundA,Small Battleground A,Small Battleground A,,,,,0,0,1,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,899027,8404575,134479880
1168,ThePurgeOfGrommarScenario,The Purge Of Grommar - Scenario,The Purge Of Grommar - Scenario,,,,,0,0,1,5,5,0,0,-1,-1,1116,0,1,-1,0,0,0,902997,8404573,134479896
1169,SmallBattlegroundB,Small Battleground B,Small Battleground B,,,,,0,0,1,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,904434,8404575,134479880
1170,SmallBattlegroundC,Shado-Pan Showdown,Shado-Pan Showdown,,,,,0,0,1,4,6,0,353,-1,-1,-1,0,1,-1,0,0,0,904354,8404573,135004168
1171,SmallBattlegroundD,Small Battleground D,Small Battleground D,Prototype Map,Prototype Map,,,0,0,1,3,5,0,0,-1,-1,-1,0,1,-1,0,0,0,904542,8404575,135004168
1172,Transport_Siege_of_Orgrimmar_Alliance,Transport: Siege of Orgrimmar (Alliance),Transport: Siege of Orgrimmar (Alliance),,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,134479880
1173,Transport_Siege_of_Orgrimmar_Horde,Transport: Siege of Orgrimmar (Horde),Transport: Siege of Orgrimmar (Horde),,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,134479880
1175,OgreCompound,Bloodmaul Slag Mines,Bloodmaul Slag Mines,,,,,0,0,1,1,5,0,369,-1,-1,-1,0,1,-1,0,0,0,918585,8404573,134479880
1176,MoonCultistHideout,Shadowmoon Burial Grounds,Shadowmoon Burial Grounds,,,,,0,0,1,1,5,0,364,-1,-1,-1,0,1,-1,0,0,0,918647,8404509,134479880
1179,WarcraftHeroes,Warcraft Heroes,Warcraft Heroes,,,,,0,0,1,0,5,0,3,-1,-1,-1,0,1,-1,0,0,0,921695,8404573,134479880
1181,PattyMackTestGarrisonBldgMap,PattyMack Test Garrison Bldg Map,PattyMack Test Garrison Bldg Map,,,,,0,0,4,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,926423,3601,134479880
1182,DraenorAuchindoun,Auchindoun,Auchindoun,,,,,0,0,1,1,5,0,365,-1,-1,-1,0,1,-1,0,0,0,925674,8396381,134479880
1187,GORAllianceGarrisonLevel1,GOR Alliance Garrison Level 1,GOR Alliance Garrison Level 1,,,,,0,0,1,1,5,0,0,-1,-1,-1,0,1,-1,0,0,0,937665,142622301,134479880
1188,GORAllianceGarrisonLevel2,GOR Alliance Garrison Level 2,GOR Alliance Garrison Level 2,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,937664,75513437,134479896
1189,GORAllianceGarrisonLevel3,GOR Alliance Garrison Level 3,GOR Alliance Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,937703,75513437,134479896
1190,BlastedLands,Blasted Lands Phase,Blasted Lands Phase,,,,,0,0,1,0,4,0,4,-1,0,0,0,1,-1,0,0,1005817,937712,8404573,134479896
1191,Ashran,Ashran,Ashran,"Off the coast of Tanaan Jungle lies an island home to an ancient Ogre civilization.  An ancient artifact has been rumored to be somewhere within Ashran.  If claimed, will be a devastating weapon to uphold.","Off the coast of Tanaan Jungle lies an island home to an ancient Ogre civilization.  An ancient artifact has been rumored to be somewhere within Ashran.  If claimed, will be a devastating weapon to uphold.",Slay the enemy's leader,"- Slay the enemy's leader
- Reduce the enemy reinforcements to 0",0,0,1,3,5,0,360,-1,-1,1116,0,1,-1,0,0,0,939189,-1736425891,134479960
1192,Transport_Iron_Horde_Gorgrond_Train,Transport: Gorgrond Train,Transport: Gorgrond Train,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,134479880
1195,WarWharfSmackdown,Iron Docks,Iron Docks,,,,,0,0,1,1,5,0,371,-1,-1,-1,0,1,-1,0,0,0,940438,8404573,134479880
1200,BonetownScenario,Bonetown Scenario,Bonetown Scenario,,,,,0,0,1,5,5,0,0,0,-1,-1,0,1,-1,0,0,0,942641,8404573,134479880
1203,FrostfireFinaleScenario,Frostfire Finale Scenario,Frostfire Finale Scenario,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,944673,545275485,134479896
1205,BlackrockFoundryRaid,Blackrock Foundry,Blackrock Foundry,,,,,0,0,1,2,5,0,363,-1,-1,-1,0,1,-1,0,0,0,946488,134225437,134479880
1207,TaladorIronHordeFinaleScenario,The Battle for Shattrath,The Battle for Shattrath,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,949655,545275485,134479896
1208,BlackrockFoundryTrainDepot,Grimrail Depot,Grimrail Depot,,,,,0,0,1,1,5,0,368,-1,-1,-1,0,1,-1,0,0,0,949905,8404573,134479880
1209,ArakkoaDungeon,Skyreach,Skyreach,,,,,0,0,1,1,5,0,367,-1,-1,-1,0,1,-1,0,0,0,950475,8404573,134479880
1212,6HU_GARRISON_Blacksmithing_hub,Garrison - Alliance - Blacksmith 3,Garrison - Alliance - Blacksmith 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952203,3585,134479880
1213,alliance_garrison_alchemy,Garrison - Alliance - Alchemy 1,Garrison - Alliance - Alchemy 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952277,3585,134479880
1214,alliance_garrison_enchanting,Garrison - Alliance - Enchanting 3,Garrison - Alliance - Enchanting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952276,3585,134479880
1215,garrison_alliance_engineering,Garrison - Alliance - Engineering 3,Garrison - Alliance - Engineering 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952375,3585,134479880
1216,garrison_alliance_farmhouse,Garrison - Alliance - Farm1,Garrison - Alliance - Farm1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952224,3585,134479880
1217,garrison_alliance_inscription,Garrison - Alliance - Inscription 1,Garrison - Alliance - Inscription 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952336,3585,134479880
1218,garrison_alliance_jewelcrafting,Garrison - Alliance - Jewelcrafting 1,Garrison - Alliance - Jewelcrafting 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952218,3585,134479880
1219,garrison_alliance_leatherworking,Garrison - Alliance - Leatherworking 1,Garrison - Alliance - Leatherworking 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952225,3585,134479880
1220,Troll Raid,Broken Isles,Broken Isles,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,1092881,957721,142622301,134479888
1221,garrison_alliance_mine_1,Garrison - Alliance Mine 1,Garrison - Alliance Mine 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952357,3585,134479880
1222,garrison_alliance_mine_2,Garrison - Alliance Mine 2,Garrison - Alliance Mine 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952384,3585,134479880
1223,garrison_alliance_mine_3,Garrison - Alliance Mine 3,Garrison - Alliance Mine 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952367,3585,134479880
1224,garrison_alliance_stable_1,Garrison - Alliance Stable 1,Garrison - Alliance Stable 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952316,3585,134479880
1225,garrison_alliance_stable_2,Garrison - Alliance Stable 2,Garrison - Alliance Stable 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952261,3585,134479880
1226,garrison_alliance_stable_3,Garrison - Alliance Stable 3,Garrison - Alliance Stable 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952444,3585,134479880
1227,garrison_alliance_tailoring,Garrison - Alliance - Tailoring 3,Garrison - Alliance - Tailoring 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952305,3585,134479880
1228,HighmaulOgreRaid,Highmaul,Highmaul,,,,,0,0,1,2,5,0,362,1110,-1,-1,0,1,-1,0,0,0,952250,8404573,134479880
1229,garrison_alliance_inn_1,Garrison - Alliance - Inn 1,Garrison - Alliance - Inn 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952405,3585,134479880
1230,garrison_alliance_barn,Garrison - Alliance - Barn 1,Garrison - Alliance - Barn 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,952366,3585,134479880
1231,Transport227523,Transport: Wavemurder Barge,Transport: Wavemurder Barge,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,134479880
1232,GorHordeGarrisonLevel0,GOR Horde Garrison Level 0,GOR Horde Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953470,75513437,134479896
1233,GORHordeGarrisonLevel3,GOR Horde Garrison Level 3,GOR Horde Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953504,75513437,134479896
1234,TALAllianceGarrisonLevel0,TAL Alliance Garrison Level 0,TAL Alliance Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953521,75513437,134479896
1235,TALAllianceGarrisonLevel3,TAL Alliance Garrison Level 3,TAL Alliance Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953511,75513437,134479896
1236,TALHordeGarrisonLevel0,TAL Horde Garrison Level 0,TAL Horde Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953458,75513437,134479896
1237,TALHordeGarrisonLevel3,TAL Horde Garrison Level 3,TAL Horde Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953516,75513437,134479896
1238,SOAAllianceGarrison0,SOA Alliance Garrison Level 0,SOA Alliance Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953501,75513437,134479896
1239,SOAAllianceGarrison3,SOA Alliance Garrison Level 3,SOA Alliance Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953482,75513437,134479896
1240,SOAHordeGarrison0,SOA Horde Garrison Level 0,SOA Horde Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953519,75513437,134479896
1241,SOAHordeGarrison3,SOA Horde Garrison Level 3,SOA Horde Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953472,75513437,134479896
1242,NAGAllianceGarrisonLevel0,NAG Alliance Garrison Level 0,NAG Alliance Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953462,75513437,134479896
1243,NAGAllianceGarrisonLevel3,NAG Alliance Garrison Level 3,NAG Alliance Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953514,75513437,134479896
1244,NAGHordeGarrisonLevel0,NAG Horde Garrison Level 0,NAG Horde Garrison Level 0,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953484,75513437,134479896
1245,NAGHordeGarrisonLevel3,NAG Horde Garrison Level 3,NAG Horde Garrison Level 3,,,,,0,0,1,1,5,0,0,-1,1116,1116,0,1,-1,0,0,0,953468,75513437,134479896
1247,garrison_alliance_armory1,Garrison - Alliance - Armory 1,Garrison - Alliance - Armory 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959580,3585,134479880
1248,garrison_alliance_barracks1,Garrison - Alliance - Barracks 1,Garrison - Alliance - Barracks 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959582,3585,134479880
1249,garrison_alliance_engineering1,Garrison - Alliance - Engineering 1,Garrison - Alliance - Engineering 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959577,3585,134479880
1250,alliance_garrison_herb_garden1,Alliance - Garrison - Herb Garden 1 (UNUSED),Alliance - Garrison - Herb Garden 1 (UNUSED),,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959579,3585,134479880
1251,alliance_garrison_inn1,Alliance - Garrison - Inn 1 DONT USE,Alliance - Garrison - Inn 1 DONT USE,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959589,3585,134479880
1252,garrison_alliance_lumbermill1,Garrison - Alliance - Lumbermill 1,Garrison - Alliance - Lumbermill 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959584,3585,134479880
1253,alliance_garrison_magetower1,Garrison - Alliance - Mage Tower 1,Garrison - Alliance - Mage Tower 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959559,3585,134479880
1254,garrison_alliance_pet_stable1,Garrison - Alliance - Sparring Arena 1,Garrison - Alliance - Sparring Arena 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959561,3585,134479880
1255,garrison_alliance_salvageyard1,Garrison - Alliance - Salvage Yard 1,Garrison - Alliance - Salvage Yard 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959586,3585,134479880
1256,garrison_alliance_storehouse1,Garrison - Alliance - StoreHouse 1,Garrison - Alliance - StoreHouse 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959591,3585,134479880
1257,garrison_alliance_trading_post1,Garrison - Alliance - Trading Post 1,Garrison - Alliance - Trading Post 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959593,3585,134479880
1258,garrison_alliance_tailoring1,Garrison - Alliance - Tailoring 1,Garrison - Alliance - Tailoring 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959708,3585,134479880
1259,garrison_alliance_enchanting,Garrison - Alliance - Enchanting 1,Garrison - Alliance - Enchanting 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959712,3585,134479880
1260,garrison_alliance_blacksmith1,Garrison - Alliance - Blacksmith 1,Garrison - Alliance - Blacksmith 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959715,3585,134479880
1261,garrison_alliance_plot_small,Garrison - Alliance - Plot Small,Garrison - Alliance - Plot Small,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959872,3585,134479880
1262,garrison_alliance_plot_medium,Garrison - Allilance - Plot Medium,Garrison - Allilance - Plot Medium,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959867,3585,134479880
1263,garrison_alliance_plot_large,Garrison - Alliance - Plot Large,Garrison - Alliance - Plot Large,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,959873,3585,134479880
1264,Propland-DevOnly,Propland - Dev Only,Propland - Dev Only,,,,,0,0,1,0,5,0,21,-1,-1,-1,0,1,-1,0,0,0,961674,142622303,134479880
1265,TanaanJungleIntro,Tanaan Jungle Intro,Tanaan Jungle Intro,,,,,0,0,1,0,5,0,360,-1,-1,-1,0,1,-1,0,0,0,965680,-2004861347,134479880
1266,CircleofBloodScenario,Circle of Blood Scenario,Circle of Blood Scenario,,,,,0,0,1,5,5,0,360,-1,-1,-1,0,1,-1,0,0,0,966076,8404573,134479880
1268,TerongorsConfrontation,Teron'gor's Confrontation,Teron'gor's Confrontation,,,,,0,0,1,1,5,0,360,0,-1,-1,0,1,-1,0,0,0,967706,2104861,134479880
1270,devland3,Development Land 3,Development Land 3,,,,,0,0,1,0,0,0,216,-1,-1,-1,0,1,-1,0,0,0,971859,7775,134479872
1273,nagrand_garrison_camp_stable_2,Nagrand - Garrison Camp - Stable2,Nagrand - Garrison Camp - Stable2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,973064,3585,134479880
1277,DefenseOfKaraborScenario,Defense of Karabor,Defense of Karabor,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,975919,545275485,134479896
1278,garrison_horde_barracks1,Garrison - Horde - Barracks 1,Garrison - Horde - Barracks 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,978892,3585,134479880
1279,ShaperDungeon,The Everbloom,The Everbloom,,,,,0,0,1,1,5,0,370,-1,-1,-1,0,1,-1,0,0,0,979038,8404573,134479880
1280,TrollRaid2,Southshore vs. Tarren Mill,Southshore vs. Tarren Mill,,,,,0,0,1,3,5,0,4,-1,-1,-1,0,1,-1,0,0,0,980348,8396381,135004168
1281,garrison_horde_alchemy1,Garrison - Horde - Alchemy 1,Garrison - Horde - Alchemy 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980306,3585,134479880
1282,garrison_horde_armory1,Garrison - Horde - Armory 1,Garrison - Horde - Armory 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980212,3585,134479880
1283,garrison_horde_barn1,Garrison - Horde - Barn 1,Garrison - Horde - Barn 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980294,3585,134479880
1284,garrison_horde_blacksmith1,Garrison - Horde - Blacksmith 1,Garrison - Horde - Blacksmith 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980341,3585,134479880
1285,garrison_horde_enchanting1,Garrison - Horde - Enchanting 1,Garrison - Horde - Enchanting 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980291,3585,134479880
1286,garrison_horde_engineering1,Garrison - Horde - Engineering 1,Garrison - Horde - Engineering 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980188,3585,134479880
1287,garrison_horde_inn1,Garrison - Horde - Inn 1,Garrison - Horde - Inn 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980156,3585,134479880
1288,garrison_horde_inscription1,Garrison - Horde - Inscription 1,Garrison - Horde - Inscription 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980363,3585,134479880
1289,garrison_horde_jewelcrafting1,Garrison - Horde - Jewelcrafting 1,Garrison - Horde - Jewelcrafting 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980254,3585,134479880
1290,garrison_horde_leatherworking1,Garrison - Horde - Leatherworking 1,Garrison - Horde - Leatherworking 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980247,3585,134479880
1291,garrison_horde_lumbermill1,Garrison - Horde - Lumbermill 1,Garrison - Horde - Lumbermill 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980155,3585,134479880
1292,garrison_horde_magetower1,Garrison - Horde - Mage Tower 1,Garrison - Horde - Mage Tower 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980387,3585,134479880
1293,garrison_horde_mine1,Garrison - Horde - Mine 1,Garrison - Horde - Mine 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980224,3585,134479880
1294,garrison_alliance_petstabe,Garrison - Horde - Pet Stable 1,Garrison - Horde - Pet Stable 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980302,3585,134479880
1295,garrison_horde_salvageyard1,Garrison - Horde - Salvage Yard 1,Garrison - Horde - Salvage Yard 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980178,3585,134479880
1296,garrison_horde_sparringarena1,Garrison - Horde - Sparring Arena 1,Garrison - Horde - Sparring Arena 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980282,3585,134479880
1297,garrison_horde_stable1,Garrison - Horde - Stable 1,Garrison - Horde - Stable 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980395,3585,134479880
1298,garrison_horde_storehouse1,Garrison - Horde Storehouse 1,Garrison - Horde Storehouse 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980313,3585,134479880
1299,garrison_horde_tailoring1,Garrison - Horde - Tailoring 1,Garrison - Horde - Tailoring 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980318,3585,134479880
1300,garrison_horde_tradingpost1,Garrison - Horde - Trading Post 1,Garrison - Horde - Trading Post 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980389,3585,134479880
1301,garrison_horde_workshop1,Garrison - Horde - Workshop 1,Garrison - Horde - Workshop 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,980392,3585,134479880
1302,garrison_alliance_workshop1,Garrison - Alliance - Workshop 1,Garrison - Alliance - Workshop 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,981568,3585,134479880
1303,garrison_horde_farm1,Garrison - Horde - Farm1,Garrison - Horde - Farm1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,982149,3585,134479880
1304,garrison_horde_plot_large,Garrison - Horde - Plot Large,Garrison - Horde - Plot Large,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,982141,3585,134479880
1305,garrison_horde_plot_medium,Garrison - Horde - Plot Medium,Garrison - Horde - Plot Medium,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,982146,3585,134479880
1306,garrison_horde_plot_small,Garrison - Horde - Plot Small,Garrison - Horde - Plot Small,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,982138,3585,134479880
1307,TanaanJungleIntroForgePhase,Tanaan Jungle Intro - Forge Phase,Tanaan Jungle Intro - Forge Phase,,,,,0,0,1,0,5,0,0,-1,1265,-1,0,1,-1,0,0,0,984166,8404573,134479880
1308,garrison_horde_fishing1,Garrison - Horde - Fishing 1,Garrison - Horde - Fishing 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,984841,3585,134479880
1309,garrison_alliance_fishing1,Garrison - Alliance - Fishing 1,Garrison - Alliance - Fishing 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,984838,3585,134479880
