UiMin[0],UiMin[1],UiMax[0],UiMax[1],Region[0],Region[1],Region[2],Region[3],Region[4],Region[5],ID,UiMapID,OrderIndex,MapID,AreaID,WMODoodadPlacementID,WMOGroupID
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48307,1619,103,2162,0,27597838,63009
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48308,1619,104,2162,0,27597838,63010
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48309,1619,105,2162,0,27597838,63011
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48310,1619,112,2162,0,27329585,64152
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48311,1619,113,2162,0,27329588,64152
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48366,1620,0,2162,0,27320603,61826
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48367,1620,1,2162,0,27320604,61831
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48368,1620,3,2162,0,27320608,61832
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48369,1620,4,2162,0,27320615,61832
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48370,1620,8,2162,0,27320615,62809
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48371,1620,9,2162,0,27320610,62810
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48373,1620,14,2162,0,27320603,62849
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48374,1620,15,2162,0,27320608,62851
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48375,1620,16,2162,0,27320615,62851
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48376,1620,17,2162,0,27320604,62852
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48378,1620,22,2162,0,27320607,62899
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48379,1620,20,2162,0,27320601,62899
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48380,1620,24,2162,0,27320616,62899
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48383,1620,28,2162,0,27320618,62900
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48384,1620,43,2162,0,27320600,62918
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48385,1620,44,2162,0,27320598,62919
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48386,1620,60,2162,0,27320600,63218
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48387,1620,36,2162,0,27320616,62900
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48388,1620,62,2162,0,27320618,64152
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48389,1620,63,2162,0,27320620,64152
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48390,1620,2,2162,0,27320610,61831
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48391,1620,5,2162,0,27320605,61866
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48392,1620,6,2162,0,27320600,61881
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48394,1620,12,2162,0,27320605,62812
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48395,1620,13,2162,0,27320603,62817
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48398,1620,27,2162,0,27320602,62900
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48401,1620,45,2162,0,27320599,62919
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48402,1620,46,2162,0,28968785,62919
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48403,1620,33,2162,0,27320620,62901
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48404,1620,34,2162,0,27320606,62900
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48405,1620,64,2162,0,27320602,64153
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48406,1620,65,2162,0,27320618,64153
0,0,1,1,4075,1668.75,-1000000,4650,2531.25,1000000,48408,1620,42,2162,0,27320617,62901
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48417,1621,2,2162,0,27320628,61831
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48418,1621,3,2162,0,27320630,61831
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48419,1621,4,2162,0,27320656,61831
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48420,1621,5,2162,0,27320659,61831
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48421,1621,6,2162,0,27320629,61832
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48422,1621,7,2162,0,27320632,61832
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48423,1621,11,2162,0,27320648,61866
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48424,1621,12,2162,0,27320650,61866
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48425,1621,13,2162,0,27320623,61868
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48426,1621,14,2162,0,27320591,61881
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48427,1621,17,2162,0,27320631,61881
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48428,1621,18,2162,0,27320634,62605
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48429,1621,19,2162,0,27320629,62809
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48430,1621,25,2162,0,27320628,62810
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48431,1621,36,2162,0,27320632,62851
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48432,1621,38,2162,0,27320653,62851
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48433,1621,39,2162,0,27320621,62852
0,0,1,1,4175,1456.25,-1000000,4700,2243.75,1000000,48434,1621,40,2162,0,27320622,62852
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48488,1618,4,2162,0,27320639,61832
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48489,1618,6,2162,0,27320643,61881
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48490,1618,7,2162,0,27320644,61881
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48491,1618,8,2162,0,29925220,61881
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48492,1618,9,2162,0,29925221,61881
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48493,1618,12,2162,0,27320642,62798
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48494,1618,17,2162,0,27320641,62810
0,0,1,1,4264.1665,2175,-1000000,4560.8335,2620,1000000,48495,1618,19,2162,0,27320596,62919
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48496,1618,20,2162,0,27320642,62850
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48497,1618,24,2162,0,27320639,62851
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48498,1618,34,2162,0,27320636,62900
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48499,1618,37,2162,0,27320636,62901
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48500,1618,38,2162,0,27320594,62917
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48502,1618,41,2162,0,29925220,62918
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48503,1618,46,2162,0,28861571,62919
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48504,1618,47,2162,0,29178724,62919
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48505,1618,52,2162,0,29178724,62920
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48506,1618,53,2162,0,27320640,62921
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48507,1618,33,2162,0,27320593,62900
0,0,1,1,4250,2164.3774,-1000000,4560.83,2630.6226,1000000,48508,1618,62,2162,0,27320643,63218
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48516,1619,17,2162,0,27329577,61826
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48517,1619,20,2162,0,27329590,61831
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48518,1619,21,2162,0,27329596,61831
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48519,1619,26,2162,0,27329589,61832
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48520,1619,27,2162,0,27329592,61832
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48521,1619,28,2162,0,27329598,61832
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48522,1619,38,2162,0,27329599,62062
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48523,1619,39,2162,0,27329595,62798
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48524,1619,40,2162,0,27329599,62798
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48525,1619,41,2162,0,27329580,62809
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48526,1619,42,2162,0,27329581,62809
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48527,1619,43,2162,0,27329582,62809
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48528,1619,45,2162,0,27329592,62809
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48529,1619,46,2162,0,27329598,62809
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48530,1619,47,2162,0,27329603,62809
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48531,1619,48,2162,0,27329606,62809
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48532,1619,49,2162,0,27329607,62809
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48533,1619,50,2162,0,27329587,62810
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48534,1619,51,2162,0,27329590,62810
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48535,1619,56,2162,0,27329577,62817
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48536,1619,57,2162,0,27329600,62817
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48537,1619,58,2162,0,27329577,62849
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48538,1619,59,2162,0,27329600,62849
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48539,1619,60,2162,0,27329595,62850
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48540,1619,61,2162,0,27329599,62850
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48541,1619,62,2162,0,27329580,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48542,1619,63,2162,0,27329581,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48543,1619,64,2162,0,27329582,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48544,1619,65,2162,0,27329589,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48545,1619,66,2162,0,27329592,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48546,1619,67,2162,0,27329598,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48547,1619,68,2162,0,27329603,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48548,1619,69,2162,0,27329606,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48549,1619,70,2162,0,27329607,62851
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48550,1619,71,2162,0,27329587,62852
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48551,1619,72,2162,0,27329590,62852
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48552,1619,77,2162,0,27329588,62899
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48553,1619,76,2162,0,27329575,62899
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48554,1619,79,2162,0,27329594,62899
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48555,1619,78,2162,0,27329586,62899
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48556,1619,81,2162,0,27329585,62900
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48557,1619,80,2162,0,27329593,62899
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48559,1619,82,2162,0,27329588,62900
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48562,1619,95,2162,0,27329601,62918
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48564,1619,97,2162,0,28861572,62919
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48565,1619,114,2162,0,27329594,64152
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48566,1619,117,2162,0,27329594,64153
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48567,1619,118,2162,0,27329585,64154
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48568,1619,119,2162,0,27329588,64154
0,0,1,1,3740,1992.1875,-1000000,4283.75,2807.8125,1000000,48569,1619,120,2162,0,27329594,64154
0,0,1,1,4192.9985,1220,-1000000,4606.3315,1840,1000000,48570,1623,25,2162,0,27329850,62899
0,0,1,1,4192.9985,1220,-1000000,4606.3315,1840,1000000,48571,1623,26,2162,0,27329568,62900
0,0,1,1,4192.9985,1220,-1000000,4606.3315,1840,1000000,48572,1623,27,2162,0,27329615,62900
0,0,1,1,4192.9985,1220,-1000000,4606.3315,1840,1000000,48573,1623,33,2162,0,27329850,62901
0,0,1,1,4192.9985,1220,-1000000,4606.3315,1840,1000000,48574,1623,52,2162,0,28968782,62920
0,0,1,1,4192.9985,1220,-1000000,4606.3315,1840,1000000,48575,1623,53,2162,0,27329612,62921
0,0,1,1,4192.9985,1220,-1000000,4606.3315,1840,1000000,48576,1623,64,2162,0,27329851,63218
0,0,1,1,4192.9985,1220,-1000000,4606.3315,1840,1000000,48577,1623,65,2162,0,29925216,63218
0,0,1,1,4435,2100,-1000000,4635,2400,1000000,48626,1624,13,2162,0,28815799,63117
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48647,1627,0,2162,0,27353207,61826
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48648,1627,1,2162,0,27353209,61826
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48649,1627,2,2162,0,27353778,61826
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48650,1627,3,2162,0,27353781,61826
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48651,1627,5,2162,0,27353774,61831
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48652,1627,6,2162,0,27353789,61831
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48654,1627,15,2162,0,27353196,61832
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48655,1627,16,2162,0,27353210,61832
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48656,1627,17,2162,0,27353772,61832
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48657,1627,18,2162,0,27353775,61832
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48658,1627,19,2162,0,27353791,61832
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48659,1627,20,2162,0,27353199,61866
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48660,1627,21,2162,0,27353181,61867
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48661,1627,22,2162,0,27353211,61867
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48662,1627,23,2162,0,27353738,61867
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48663,1627,24,2162,0,27353750,61867
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48664,1627,26,2162,0,27353198,61868
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48665,1627,27,2162,0,27353200,61880
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48666,1627,31,2162,0,27353205,61881
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48667,1627,32,2162,0,27353212,61881
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48669,1627,34,2162,0,27353747,61881
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48670,1627,35,2162,0,27353783,61881
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48674,1627,53,2162,0,27353196,62809
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48675,1627,54,2162,0,27353210,62809
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48676,1627,55,2162,0,27353772,62809
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48677,1627,56,2162,0,27353775,62809
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48678,1627,57,2162,0,27353791,62809
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48679,1627,58,2162,0,27353182,62810
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48680,1627,79,2162,0,27353188,62851
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48681,1627,91,2162,0,27353176,62899
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48682,1627,92,2162,0,27353177,62899
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48683,1627,93,2162,0,27353195,62899
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48685,1627,96,2162,0,27353780,62899
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48686,1627,110,2162,0,27353773,62901
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48687,1627,111,2162,0,27353780,62901
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48688,1627,112,2162,0,27353786,62901
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48689,1627,118,2162,0,27353783,62918
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48690,1627,119,2162,0,27353785,62918
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48691,1627,120,2162,0,27353175,62919
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48692,1627,121,2162,0,27353187,62919
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48693,1627,122,2162,0,27353189,62919
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48694,1627,123,2162,0,27353779,62919
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48695,1627,128,2162,0,27353790,62919
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48696,1627,129,2162,0,27353792,62919
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48697,1627,130,2162,0,28968744,62919
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48698,1627,131,2162,0,27353175,62920
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48699,1627,132,2162,0,27353187,62920
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48700,1627,133,2162,0,27353189,62920
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48701,1627,135,2162,0,27353782,62920
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48702,1627,136,2162,0,27353784,62920
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48703,1627,139,2162,0,27353792,62920
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48704,1627,142,2162,0,27353175,62921
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48705,1627,144,2162,0,27353189,62921
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48706,1627,145,2162,0,27353779,62921
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48707,1627,146,2162,0,27353782,62921
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48708,1627,147,2162,0,27353784,62921
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48709,1627,150,2162,0,27353792,62921
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48710,1627,152,2162,0,27353181,62967
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48711,1627,153,2162,0,27353211,62967
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48712,1627,154,2162,0,27353738,62967
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48713,1627,155,2162,0,27353750,62967
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48714,1627,161,2162,0,28983049,63004
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48715,1627,162,2162,0,28968740,63117
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48716,1627,163,2162,0,28968749,63117
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48717,1627,178,2162,0,28983050,64214
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48718,1627,179,2162,0,28983049,64241
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48719,1627,180,2162,0,28968740,64245
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48720,1627,181,2162,0,28968749,64245
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48721,1627,182,2162,0,28983042,64245
0,0,1,1,5708.33,1349.9951,-1000000,6401.67,2390.005,1000000,48722,1627,183,2162,0,28983046,64250
0,0,1,1,3600,-3580,-1000000,4340,-2470,1000000,48802,1628,13,2162,0,28615872,63070
0,0,1,1,3600,-3580,-1000000,4340,-2470,1000000,48803,1628,14,2162,0,28615874,63070
0,0,1,1,3600,-3580,-1000000,4340,-2470,1000000,48804,1628,8,2162,0,29923827,62921
0,0,1,1,3600,-3580,-1000000,4340,-2470,1000000,48805,1628,9,2162,0,29923822,62984
0,0,1,1,3700,-3418.75,-1000000,4225,-2631.25,1000000,48816,1628,11,2162,0,28615879,63375
0,0,1,1,3700,-3418.75,-1000000,4225,-2631.25,1000000,48817,1628,12,2162,0,28615882,63375
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48818,1629,0,2162,0,27701990,61832
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48819,1629,1,2162,0,27702010,61832
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48820,1629,2,2162,0,27702012,61832
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48821,1629,3,2162,0,27702015,61832
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48822,1629,4,2162,0,27702000,61867
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48823,1629,5,2162,0,27702011,61867
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48824,1629,6,2162,0,27702020,61869
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48825,1629,7,2162,0,27702021,61880
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48826,1629,8,2162,0,27702024,61880
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48827,1629,9,2162,0,27702026,61880
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48828,1629,10,2162,0,27702004,61881
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48829,1629,11,2162,0,27702009,61881
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48830,1629,12,2162,0,27702013,61881
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48831,1629,13,2162,0,27702027,61881
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48832,1629,14,2162,0,27702028,61881
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48833,1629,15,2162,0,27701991,61885
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48834,1629,16,2162,0,27701993,61885
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48835,1629,17,2162,0,27702008,61885
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48836,1629,18,2162,0,27702023,61885
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48837,1629,19,2162,0,27702029,61885
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48838,1629,20,2162,0,27702030,61885
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48839,1629,21,2162,0,27702037,61885
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48840,1629,22,2162,0,27701997,61918
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48841,1629,23,2162,0,27702001,61918
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48842,1629,24,2162,0,27702033,61918
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48843,1629,25,2162,0,27702031,62062
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48844,1629,28,2162,0,27702003,62605
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48845,1629,29,2162,0,27702007,62605
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48846,1629,30,2162,0,27702008,62605
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48847,1629,32,2162,0,27702031,62798
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48849,1629,35,2162,0,27702035,62605
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48850,1629,36,2162,0,27702036,62605
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48852,1629,39,2162,0,27701990,62809
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48853,1629,40,2162,0,27702010,62809
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48854,1629,41,2162,0,27702012,62809
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48855,1629,42,2162,0,27702015,62809
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48856,1629,38,2162,0,27702031,62850
0,0,1,1,3725,1562.5,-1000000,4225,2312.5,1000000,48857,1629,44,2162,0,27702010,62851
